year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence
1991.0,11,1687546.875,0.0,0.0,0.0,1125031.25,0.0,225568736.0,3543848.5,0.0,56139052.0,112503.1328125,0.0,3543848.5,112503.1328125,0.0,1462540.75,18169254.0,871899.25,0.0,0.0,0.0,0.001870324435164632,0.0,0.0,562515.65,562515.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3656351.5625,562515.625,0.0,0.0,0.0,0.0,53776494.15625,21094336.375,871899.220703125,871899.220703125,0.0,0.0,0.0,56139052.0,0.010020041396495259,0.010020041841818064,0.06312626191122714,0.012195124950979049,0.003752346078630707
1992.0,12,1406289.0625,0.0,0.0,0.0,1406289.0625,0.0,222756144.0,2981333.0,0.0,55295280.0,112503.1328125,0.0,2981333.0,112503.1328125,0.0,1181282.875,19013026.0,871899.25,0.0,0.0,0.0,0.0015782831364911758,0.0,0.0,843773.4750000001,1125031.25,-562515.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531320.3125,843773.4375,0.0,0.0,0.0,0.0,56307814.46875,21938109.8125,871899.220703125,871899.220703125,0.0,0.0,0.0,55295280.0,0.020345882144009397,0.015259412286184283,0.05391659107251107,0.009943183348595537,0.0037878794335220755
1993.0,13,1715672.6875,28125.783203125,0.0,0.0,1968804.6875,0.0,225849984.0,2390691.25,0.0,55857792.0,112503.1328125,0.0,2390691.25,112503.1328125,0.0,1153157.0,19294284.0,900025.0,0.0,0.0,0.0,0.0018991286352050395,0.0009328360290084617,0.0,562515.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278188.25,281257.8125,28125.783203125,28125.783203125,0.0,0.0,58586002.71875,22219367.625,900025.00390625,900025.00390625,0.0,0.0,0.0,55857792.0,0.0,0.010070495625749045,0.042799601709999566,0.009526023502498204,0.0037174729452331364
1994.0,14,1687546.875,0.0,0.0,0.0,1687546.875,0.0,227818784.0,2671949.0,0.0,56420312.0,112503.1328125,0.0,2671949.0,112503.1328125,0.0,1153157.0,19856800.0,900025.0,0.0,0.0,0.0,0.0018518522105271178,0.0,0.0,843773.4750000001,562515.625,281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968804.6875,562515.625,0.0,0.0,0.0,0.0,60554807.40625,22781883.25,900025.00390625,900025.00390625,0.0,0.0,0.0,56420312.0,0.009970090647495888,0.01495513663589808,0.04735792669845569,0.0093521908169805,0.003649635793116116
1995.0,15,1406289.0625,281257.8125,0.0,0.0,1406289.0625,0.0,228100048.0,2643823.25,0.0,56420312.0,365635.15625,0.0,2643823.25,365635.15625,0.0,1153157.0,19294284.0,928150.8125,0.0,0.0,0.0,0.0015413072847095587,0.009407339178684566,0.0,843773.4750000001,281257.8125,-562515.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5934539.8125,0.0,28125.783203125,28125.783203125,0.0,0.0,66489347.21875,22781883.25,928150.787109375,928150.787109375,0.0,0.0,0.0,56420312.0,0.004985045323747944,0.01495513663589808,0.04685942271995944,0.009526023502498204,0.012081786233018066
1996.0,16,2812578.125,281257.8125,0.0,0.0,2250062.5,0.0,227818784.0,2925081.0,0.0,56420312.0,365635.15625,0.0,2925081.0,365635.15625,0.0,1153157.0,19575542.0,1209408.5,0.0,0.0,0.0,0.0030864203508785297,0.009496677706497566,0.0,843773.4750000001,281257.8125,-562515.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4528250.6875,843773.4375,281257.8125,281257.8125,0.0,0.0,71017597.90625,23625656.6875,1209408.599609375,1209408.599609375,0.0,0.0,0.0,56420312.0,0.004985045323747944,0.01495513663589808,0.0518444669359503,0.009615385898202253,0.012195123908689718
1997.0,17,1125031.25,0.0,0.0,0.0,1125031.25,0.0,227818784.0,1800050.0,0.0,56139052.0,84377.3515625,0.0,1800050.0,84377.3515625,0.0,871899.25,18731768.0,1209408.5,0.0,0.0,0.0,0.001234568140351412,0.0,0.0,843773.4750000001,843773.4375,-281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531320.3125,0.0,0.0,0.0,0.0,0.0,73548918.21875,23625656.6875,1209408.599609375,1209408.599609375,0.0,0.0,0.0,56139052.0,0.01503006209474289,0.015030062762727095,0.03206413246878483,0.00748069611527863,0.0028957534992768625
1998.0,18,1125031.25,0.0,28125.783203125,0.0,843773.4375,0.0,225568736.0,2053182.0,28125.783203125,55857792.0,56251.56640625,28125.783203125,2081307.75,84377.3515625,0.0,871899.25,19013026.0,1209408.5,0.0,0.0,0.0,0.0012468829567764213,0.0,98.52218727785214,843773.4750000001,1125031.25,0.0,57.142823016843714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2559446.125,562515.625,0.0,0.0,0.0,0.0,76108364.34375,24188172.3125,1209408.599609375,1209408.599609375,0.0,0.0,0.0,55857792.0,0.02014099035636783,0.01510574343862357,0.03675730684091487,0.007627954030317272,0.001968504332032465
1999.0,19,1687546.875,0.0,0.0,0.0,1406289.0625,0.0,226412496.0,2334439.75,28125.783203125,56139052.0,56251.56640625,28125.783203125,2362565.5,84377.3515625,0.0,1153157.0,19294284.0,1209408.5,0.0,0.0,0.0,0.0018633543916674988,0.0,0.0,843773.4750000001,562515.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250062.5,281257.8125,0.0,0.0,0.0,0.0,78358426.84375,24469430.125,1209408.599609375,1209408.599609375,0.0,0.0,0.0,56139052.0,0.010020041396495259,0.015030062762727095,0.04158317012549482,0.010088583727693968,0.001968504332032465
2000.0,20,1687546.875,281257.8125,28125.783203125,0.0,1687546.875,0.0,226693760.0,2306314.0,56251.56640625,56420312.0,309383.59375,56251.56640625,2362565.5,365635.15625,0.0,871899.25,19294284.0,1209408.5,0.0,0.0,0.0,0.0018610424863481025,0.009852217978239356,97.65626887428222,562515.65,562515.625,281257.825,44.44441790198955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4218867.0,281257.8125,0.0,0.0,0.0,0.0,82577293.84375,24750687.9375,1209408.599609375,1209408.599609375,0.0,0.0,0.0,56420312.0,0.009970090647495888,0.00997009109059872,0.04087737054697606,0.007553607441066044,0.010721248886927034
2001.0,21,562515.625,28125.783203125,0.0,0.0,562515.625,0.0,226412496.0,1462540.5,56251.56640625,56139052.0,56251.56640625,56251.56640625,1518792.25,112503.1328125,0.0,562515.625,19294284.0,1490666.5,0.0,0.0,0.0,0.0006211181305558329,0.0009861934921778068,0.0,562515.65,562515.625,-281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4528250.625,281257.8125,281257.8125,281257.8125,0.0,0.0,87105544.46875,25031945.75,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56139052.0,0.010020041396495259,0.010020041841818064,0.02605210540427366,0.004921260488336456,0.001968504332032465
2002.0,22,28125.783203125,0.0,0.0,0.0,281257.8125,0.0,227537536.0,590641.4375,56251.56640625,56139052.0,28125.783203125,56251.56640625,646893.0625,84377.3515625,0.0,281257.8125,19013026.0,1490666.5,0.0,0.0,0.0,3.090235538448148e-05,0.0,0.0,843773.4750000001,843773.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812578.125,281257.8125,0.0,0.0,0.0,0.0,89918122.59375,25313203.5625,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56139052.0,0.01503006209474289,0.015030062762727095,0.010521044022973526,0.002510040530250052,0.0010040162818214322
2003.0,23,281257.8125,0.0,0.0,0.0,281257.8125,0.0,227537536.0,590641.4375,56251.56640625,56392184.0,28125.783203125,56251.56640625,646893.0625,84377.3515625,0.0,281257.8125,19547416.0,1462540.5,0.0,0.0,0.0,0.0003090235323854434,0.0,0.0,562515.65,590641.375,281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840703.9375,562515.625,0.0,0.0,0.0,0.0,92758826.53125,25875719.1875,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56392184.0,0.01047381628276713,0.00997506409753522,0.010473817391076749,0.002487562554822145,0.0009950250910258985
2004.0,24,281257.8125,0.0,0.0,28125.783203125,281257.8125,0.0,228662560.0,590641.4375,28125.783203125,56898448.0,28125.783203125,28125.783203125,618767.25,56251.56640625,0.0,281257.8125,19491164.0,1434414.75,0.0,0.0,0.0,0.0003075031309235758,0.0,0.0,562515.65,28125.783203125,0.0,0.0,37.49997760480368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250062.5,0.0,0.0,0.0,0.0,0.0,95008889.03125,25875719.1875,1490666.412109375,1490666.412109375,0.0,0.0,98.71670524130218,56898448.0,0.0004943154724207064,0.009886309201263276,0.010380624749202299,0.002467917459654158,0.0009871670524130218
2005.0,25,0.0,0.0,0.0,0.0,0.0,0.0,232037664.0,590641.4375,28125.783203125,57742220.0,28125.783203125,28125.783203125,618767.25,56251.56640625,0.0,281257.8125,20053680.0,1434414.75,0.0,0.0,0.0,0.0,0.0,0.0,843773.4750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4218867.0625,562515.625,0.0,0.0,0.0,0.0,99227756.09375,26438234.8125,1490666.412109375,1490666.412109375,0.0,0.0,0.0,57742220.0,0.0,0.014612764715315762,0.010228935387312784,0.0024437931246908957,0.0009775173177576152
2006.0,26,281257.8125,0.0,0.0,0.0,281257.8125,0.0,229787584.0,590641.4375,28125.783203125,57179704.0,28125.783203125,28125.783203125,618767.25,56251.56640625,0.0,281257.8125,19772422.0,1153157.0,0.0,0.0,0.0,0.000305997617020944,0.0,0.0,562515.65,281257.8125,-843773.4750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3403219.5,281257.8125,0.0,0.0,0.0,0.0,102630975.59375,26719492.625,1490666.412109375,1490666.412109375,0.0,0.0,0.0,57179704.0,0.004918839952371912,0.009837680341961896,0.010329564446503606,0.002467917459654158,0.0009871670524130218
2007.0,27,0.0,0.0,0.0,0.0,0.0,0.0,226412496.0,590641.4375,28125.783203125,56335932.0,28125.783203125,28125.783203125,618767.25,56251.56640625,0.0,281257.8125,19209908.0,871899.1875,0.0,0.0,0.0,0.0,0.0,0.0,843773.4750000001,1406289.0,-281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812578.125,281257.8125,0.0,0.0,0.0,0.0,105443553.71875,27000750.4375,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56335932.0,0.024962558531915296,0.014977536450448713,0.0104842756040674,0.0025176236142578916,0.0010070495156352035
2008.0,28,281257.8125,0.0,0.0,28125.783203125,281257.8125,0.0,227818784.0,309383.59375,0.0,56589064.0,28125.783203125,0.0,309383.59375,28125.783203125,0.0,281257.8125,19463040.0,871899.1875,0.0,281257.8125,0.0,0.000308642035087853,0.0,0.0,562515.65,281257.8125,0.0,0.0,49.999970139738245,281257.8125,281257.8125,281257.8125,281257.8125,0.0,0.0,0.0,0.0,2812578.125,281257.8125,0.0,0.0,0.0,0.0,108256131.84375,27282008.25,1490666.412109375,1490666.412109375,0.0,0.0,99.80041609183229,56589064.0,0.004970179618097235,0.009940359677975942,0.005467197579906958,0.0024950102290360204,0.0009980041609183228
2009.0,29,562515.625,0.0,0.0,0.0,562515.625,0.0,229787584.0,590641.4375,0.0,57151580.0,28125.783203125,0.0,590641.4375,28125.783203125,0.0,281257.8125,19744296.0,871899.1875,0.0,562515.625,0.0,0.000611995234041888,0.0,0.0,843773.4750000001,281257.8125,0.0,0.0,0.0,281257.8125,562515.625,843773.4375,1125031.25,0.0,0.0,0.0,0.0,2531320.3125,562515.625,0.0,0.0,0.0,0.0,110787452.15625,27844523.875,1490666.412109375,1490666.412109375,0.0,0.0,0.0,57151580.0,0.004921260488336456,0.014763782121159207,0.010334647572298088,0.0024950102290360204,0.0009980041609183228
2010.0,30,0.0,0.0,0.0,0.0,0.0,0.0,227818784.0,309383.59375,0.0,56589064.0,28125.783203125,0.0,309383.59375,28125.783203125,0.0,0.0,19744296.0,871899.1875,0.0,1125031.25,0.0,0.0,0.0,0.0,562515.65,1406289.0,281257.825,0.0,0.0,562515.625,1125031.25,1687546.875,2812578.125,0.0,0.0,0.0,0.0,3656351.5625,562515.625,0.0,0.0,0.0,0.0,114443803.71875,28407039.5,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56589064.0,0.024850896986032496,0.009940359677975942,0.005467197579906958,0.0,0.0009980041609183228
2011.0,31,0.0,0.0,0.0,0.0,0.0,0.0,227818784.0,309383.59375,0.0,56589064.0,28125.783203125,0.0,309383.59375,28125.783203125,0.0,0.0,19744296.0,590641.375,0.0,1406289.0,0.0,0.0,0.0,0.0,843773.4750000001,843773.4375,0.0,0.0,0.0,281257.8125,1406289.0625,281257.8125,3093835.9375,0.0,0.0,0.0,0.0,3684477.1875,281257.8125,0.0,0.0,0.0,0.0,118128280.90625,28688297.3125,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56589064.0,0.014910538854291706,0.014910539516963915,0.005467197579906958,0.0,0.0009980041609183228
2012.0,32,0.0,0.0,0.0,0.0,0.0,0.0,226693760.0,309383.59375,0.0,56307808.0,28125.783203125,0.0,309383.59375,28125.783203125,0.0,0.0,19181782.0,590641.375,0.0,1968804.5,0.0,0.0,0.0,0.0,562515.65,1125031.25,281257.825,0.0,0.0,562515.625,1968804.6875,1687546.875,4781382.8125,0.0,0.0,0.0,0.0,2812578.125,562515.625,0.0,0.0,0.0,0.0,120940859.03125,29250812.9375,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56307808.0,0.019980022131211358,0.00999001150959384,0.005494506086083124,0.0,0.0010183301271385514
2013.0,33,0.0,0.0,0.0,0.0,0.0,0.0,227818784.0,309383.59375,0.0,56589064.0,28125.783203125,0.0,309383.59375,28125.783203125,0.0,0.0,19181782.0,590641.375,0.0,2250062.5,0.0,0.0,0.0,0.0,562515.65,281257.8125,0.0,0.0,0.0,281257.8125,2250062.5,843773.4375,5625156.25,0.0,0.0,0.0,0.0,2531320.3125,281257.8125,0.0,0.0,0.0,0.0,123472179.34375,29532070.75,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56589064.0,0.004970179618097235,0.009940359677975942,0.005467197579906958,0.0,0.0010183301271385514
2014.0,34,0.0,0.0,28125.783203125,0.0,0.0,0.0,228381312.0,0.0,28125.783203125,56870320.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,19181782.0,590641.375,0.0,2531320.25,0.0,0.0,0.0,101.93681804673678,562515.65,843773.4375,562515.65,58.82348608031072,0.0,281257.8125,2531320.3125,562515.625,6187671.875,0.0,0.0,0.0,0.0,3375093.75,562515.625,0.0,0.0,0.0,0.0,126847273.09375,30094586.375,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56870320.0,0.014836797779579929,0.009891198959316564,0.0,0.0,0.0
2015.0,35,0.0,0.0,0.0,0.0,0.0,0.0,231756400.0,0.0,28125.783203125,57714096.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,19463040.0,590641.375,0.0,2531320.25,0.0,0.0,0.0,0.0,843773.4750000001,281257.8125,281257.825,0.0,0.0,0.0,2531320.3125,0.0,6187671.875,0.0,0.0,0.0,0.0,3093835.9375,281257.8125,0.0,0.0,0.0,0.0,129941109.03125,30375844.1875,1490666.412109375,1490666.412109375,0.0,0.0,0.0,57714096.0,0.004873294948603197,0.014619885495564205,0.0,0.0,0.0
2016.0,36,0.0,0.0,0.0,0.0,0.0,0.0,232881440.0,0.0,28125.783203125,57995352.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,19744296.0,590641.375,0.0,2812578.0,0.0,0.0,0.0,0.0,562515.65,281257.8125,0.0,0.0,0.0,281257.8125,2812578.125,562515.625,6750187.5,0.0,0.0,0.0,0.0,3375093.6875,281257.8125,0.0,0.0,0.0,0.0,133316202.71875,30657102.0,1490666.412109375,1490666.412109375,0.0,0.0,0.0,57995352.0,0.004849661271130831,0.00969932297333069,0.0,0.0,0.0
2017.0,37,0.0,0.0,0.0,0.0,0.0,0.0,231756400.0,0.0,28125.783203125,57714096.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,19744296.0,590641.375,0.0,3093835.75,0.0,0.0,0.0,0.0,562515.65,562515.625,-281257.825,0.0,0.0,281257.8125,3093835.9375,562515.625,7312703.125,0.0,0.0,0.0,0.0,3375093.75,562515.625,0.0,0.0,0.0,0.0,136691296.46875,31219617.625,1490666.412109375,1490666.412109375,0.0,0.0,0.0,57714096.0,0.009746589897206394,0.009746590330376136,0.0,0.0,0.0
2018.0,38,0.0,0.0,0.0,0.0,0.0,0.0,234006464.0,0.0,28125.783203125,58276608.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,20025554.0,590641.375,0.0,3375093.5,0.0,0.0,0.0,0.0,562515.65,281257.8125,281257.825,0.0,0.0,281257.8125,3375093.75,281257.8125,7593960.9375,0.0,0.0,0.0,0.0,2531320.3125,562515.625,0.0,0.0,0.0,0.0,139222616.78125,31782133.25,1490666.412109375,1490666.412109375,0.0,0.0,0.0,58276608.0,0.004826255716530379,0.00965251186204935,0.0,0.0,0.0
2019.0,39,0.0,0.0,0.0,0.0,0.0,0.0,236256528.0,0.0,28125.783203125,58839128.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,20306812.0,590641.375,0.0,3937609.0,0.0,0.0,0.0,0.0,562515.65,0.0,0.0,0.0,0.0,562515.625,3937609.375,562515.625,8156476.5625,0.0,0.0,0.0,0.0,3375093.75,281257.8125,0.0,0.0,0.0,0.0,142597710.53125,32063391.0625,1490666.412109375,1490666.412109375,0.0,0.0,0.0,58839128.0,0.0,0.009560230906209215,0.0,0.0,0.0
2020.0,40,0.0,0.0,0.0,0.0,0.0,0.0,239631616.0,0.0,28125.783203125,59682900.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,20588070.0,590641.375,0.0,4500125.0,0.0,0.0,0.0,0.0,562515.65,0.0,281257.825,0.0,0.0,562515.625,4500125.0,1125031.25,9281507.8125,0.0,0.0,0.0,0.0,2531320.3125,281257.8125,0.0,0.0,0.0,0.0,145129030.84375,32344648.875,1490666.412109375,1490666.412109375,0.0,0.0,0.0,59682900.0,0.0,0.009425072340653689,0.0,0.0,0.0
2021.0,41,0.0,0.0,0.0,0.0,0.0,0.0,238506592.0,0.0,28125.783203125,59401640.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,20306812.0,590641.375,0.0,5062641.0,0.0,0.0,0.0,0.0,562515.65,1125031.25,281257.825,0.0,0.0,562515.625,5062640.625,562515.625,9844023.4375,0.0,0.0,0.0,0.0,3656351.4375,281257.8125,0.0,0.0,0.0,0.0,148785382.28125,32625906.6875,1490666.412109375,1490666.412109375,0.0,0.0,0.0,59401640.0,0.01893939712775607,0.009469698984741835,0.0,0.0,0.0
2022.0,42,0.0,0.0,0.0,0.0,0.0,0.0,238506592.0,0.0,28125.783203125,59401640.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,20588070.0,590641.375,0.0,5906415.0,0.0,0.0,0.0,0.0,562515.65,843773.4375,281257.825,0.0,0.0,843773.4375,5906414.0625,1687546.875,11531570.3125,0.0,0.0,0.0,0.0,4218867.0625,843773.4375,0.0,0.0,0.0,0.0,153004249.34375,33469680.125,1490666.412109375,1490666.412109375,0.0,0.0,0.0,59401640.0,0.014204547845817051,0.009469698984741835,0.0,0.0,0.0
2023.0,43,0.0,0.0,0.0,0.0,0.0,0.0,239631616.0,0.0,28125.783203125,59682900.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,20869328.0,590641.375,0.0,5906415.0,0.0,0.0,0.0,0.0,562515.65,562515.625,281257.825,0.0,0.0,0.0,5906414.0625,0.0,11531570.3125,0.0,0.0,0.0,0.0,2531320.3125,281257.8125,0.0,0.0,0.0,0.0,155535569.65625,33750937.9375,1490666.412109375,1490666.412109375,0.0,0.0,0.0,59682900.0,0.009425071921773238,0.009425072340653689,0.0,0.0,0.0
2024.0,44,0.0,0.0,0.0,0.0,0.0,0.0,241881696.0,0.0,28125.783203125,60245416.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,21431844.0,590641.375,0.0,6750187.5,0.0,0.0,0.0,0.0,562515.65,0.0,0.0,0.0,0.0,843773.4375,6750187.5,843773.4375,12375343.75,0.0,0.0,0.0,0.0,3937609.3125,562515.625,0.0,0.0,0.0,0.0,159473178.96875,34313453.5625,1490666.412109375,1490666.412109375,0.0,0.0,0.0,60245416.0,0.0,0.00933706972825949,0.0,0.0,0.0
2025.0,45,0.0,0.0,0.0,28125.783203125,0.0,0.0,244131744.0,0.0,0.0,60779804.0,0.0,0.0,0.0,0.0,0.0,0.0,21684976.0,590641.375,0.0,6750187.5,0.0,0.0,0.0,0.0,562515.65,562515.625,562515.65,0.0,19.60782869343691,0.0,6750187.5,0.0,12375343.75,0.0,0.0,0.0,0.0,2531320.3125,281257.8125,0.0,0.0,0.0,0.0,162004499.28125,34594711.375,1490666.412109375,1490666.412109375,0.0,0.0,93.3706996167974,60779804.0,0.009254975962081089,0.009254976373401929,0.0,0.0,0.0
2026.0,46,0.0,0.0,0.0,0.0,0.0,0.0,244131744.0,0.0,0.0,60779804.0,0.0,0.0,0.0,0.0,0.0,0.0,21684976.0,590641.375,0.0,7031445.5,0.0,0.0,0.0,0.0,562515.65,562515.625,0.0,0.0,0.0,281257.8125,7031445.3125,281257.8125,12656601.5625,0.0,0.0,0.0,0.0,3656351.5625,281257.8125,0.0,0.0,0.0,0.0,165660850.84375,34875969.1875,1490666.412109375,1490666.412109375,0.0,0.0,0.0,60779804.0,0.009254975962081089,0.009254976373401929,0.0,0.0,0.0
2027.0,47,0.0,0.0,0.0,0.0,0.0,0.0,244131744.0,0.0,0.0,60779804.0,0.0,0.0,0.0,0.0,0.0,0.0,21966234.0,590641.375,0.0,7593961.5,0.0,0.0,0.0,0.0,562515.65,562515.625,0.0,0.0,0.0,562515.625,7593960.9375,562515.625,13219117.1875,0.0,0.0,0.0,0.0,4218867.0,281257.8125,0.0,0.0,0.0,0.0,169879717.84375,35157227.0,1490666.412109375,1490666.412109375,0.0,0.0,0.0,60779804.0,0.009254975962081089,0.009254976373401929,0.0,0.0,0.0
2028.0,48,0.0,0.0,0.0,0.0,0.0,0.0,244131744.0,0.0,0.0,60779804.0,0.0,0.0,0.0,0.0,0.0,0.0,22247490.0,590641.375,0.0,8156477.5,0.0,0.0,0.0,0.0,562515.65,562515.625,0.0,0.0,0.0,562515.625,8156476.5625,562515.625,13781632.8125,0.0,0.0,0.0,0.0,2250062.4375,281257.8125,0.0,0.0,0.0,0.0,172129780.28125,35438484.8125,1490666.412109375,1490666.412109375,0.0,0.0,0.0,60779804.0,0.009254975962081089,0.009254976373401929,0.0,0.0,0.0
2029.0,49,0.0,0.0,0.0,0.0,0.0,0.0,246381808.0,0.0,0.0,61342320.0,0.0,0.0,0.0,0.0,0.0,0.0,22247490.0,590641.375,0.0,8718993.0,0.0,0.0,0.0,0.0,562515.65,281257.8125,281257.825,0.0,0.0,562515.625,8718992.1875,562515.625,14344148.4375,0.0,0.0,0.0,0.0,3375093.75,281257.8125,0.0,0.0,0.0,0.0,175504874.03125,35719742.625,1490666.412109375,1490666.412109375,0.0,0.0,0.0,61342320.0,0.004585053393807081,0.009170107195163145,0.0,0.0,0.0
2030.0,50,0.0,0.0,0.0,0.0,0.0,0.0,247506848.0,0.0,0.0,61623576.0,0.0,0.0,0.0,0.0,0.0,0.0,22247490.0,590641.375,0.0,9281508.0,0.0,0.0,0.0,0.0,562515.65,281257.8125,0.0,0.0,0.0,562515.625,9281507.8125,562515.625,14906664.0625,0.0,0.0,0.0,0.0,2812578.125,281257.8125,0.0,0.0,0.0,0.0,178317452.15625,36001000.4375,1490666.412109375,1490666.412109375,0.0,0.0,0.0,61623576.0,0.00456412676375678,0.009128253933202449,0.0,0.0,0.0
2031.0,51,0.0,0.0,0.0,0.0,0.0,0.0,246381808.0,0.0,0.0,61342320.0,0.0,0.0,0.0,0.0,0.0,0.0,21684976.0,590641.375,0.0,9844024.0,0.0,0.0,0.0,0.0,562515.65,1125031.25,281257.825,0.0,0.0,562515.625,9844023.4375,562515.625,15469179.6875,0.0,0.0,0.0,0.0,3093835.8125,281257.8125,0.0,0.0,0.0,0.0,181411287.96875,36282258.25,1490666.412109375,1490666.412109375,0.0,0.0,0.0,61342320.0,0.018340213575228324,0.009170107195163145,0.0,0.0,0.0
2032.0,52,0.0,0.0,0.0,0.0,0.0,0.0,245256784.0,0.0,0.0,61061064.0,0.0,0.0,0.0,0.0,0.0,0.0,21684976.0,590641.375,0.0,10406540.0,0.0,0.0,0.0,0.0,562515.65,843773.4375,0.0,0.0,0.0,562515.625,10406539.0625,562515.625,16031695.3125,0.0,0.0,0.0,0.0,4218867.0,281257.8125,0.0,0.0,0.0,0.0,185630154.96875,36563516.0625,1490666.412109375,1490666.412109375,0.0,0.0,0.0,61061064.0,0.013818518417890654,0.009212346021353313,0.0,0.0,0.0
2033.0,53,0.0,0.0,0.0,0.0,0.0,0.0,248631872.0,0.0,0.0,61904836.0,0.0,0.0,0.0,0.0,0.0,0.0,21966234.0,590641.375,0.0,11250312.0,0.0,0.0,0.0,0.0,562515.65,0.0,281257.825,0.0,0.0,843773.4375,11250312.5,843773.4375,16875468.75,0.0,0.0,0.0,0.0,2531320.3125,281257.8125,0.0,0.0,0.0,0.0,188161475.28125,36844773.875,1490666.412109375,1490666.412109375,0.0,0.0,0.0,61904836.0,0.0,0.009086780393053622,0.0,0.0,0.0
2034.0,54,0.0,0.0,0.0,0.0,0.0,0.0,250881936.0,0.0,0.0,62467352.0,0.0,0.0,0.0,0.0,0.0,0.0,22247490.0,590641.375,0.0,11812828.0,0.0,0.0,0.0,0.0,562515.65,1406289.0,1406289.125,0.0,0.0,562515.625,11812828.125,562515.625,17437984.375,0.0,0.0,0.0,0.0,3656351.5,562515.625,0.0,0.0,0.0,0.0,191817826.78125,37407289.5,1490666.412109375,1490666.412109375,0.0,0.0,0.0,62467352.0,0.022512383748874133,0.009004954299967767,0.0,0.0,0.0
2035.0,55,0.0,0.0,0.0,0.0,0.0,0.0,252006960.0,0.0,0.0,62748608.0,0.0,0.0,0.0,0.0,0.0,0.0,22247490.0,590641.375,0.0,12375344.0,0.0,0.0,0.0,0.0,562515.65,843773.4375,562515.65,0.0,0.0,562515.625,12375343.75,562515.625,18000500.0,0.0,0.0,0.0,0.0,2812578.0625,281257.8125,0.0,0.0,0.0,0.0,194630404.84375,37688547.3125,1490666.412109375,1490666.412109375,0.0,0.0,0.0,62748608.0,0.013446886941300754,0.008964591692615716,0.0,0.0,0.0
